image_id,local_filename,image_url,sok_url,arkiv,serie,referenskod,datering,anmärkning,pid,referenskod_ead,arkivenhetstyp,titel,match_key,CLASS-1,CLASS-2,SCORE-1,SCORE-2
A0060194_00006,A0060194_00006.jpg,https://lbiiif.riksarkivet.se/arkis!A0060194_00006/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060194_00006,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/j ,1676,6 mars 1676,hOApHP8BlaAvA8GzCyZ000,SE/RA/757/40/j,"Detaljnivå: volym, karta/ritning etc.","Kyrkoherden i Jakobs församling, Stockholm, Magnus Pontinus betänkande till kommissorialrätten över trolldomsväsendet",A0060194_00006,TEXT_HW,LINE_HW,1.0,0.0
A0060194_00007,A0060194_00007.jpg,https://lbiiif.riksarkivet.se/arkis!A0060194_00007/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060194_00007,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/j ,1676,6 mars 1676,hOApHP8BlaAvA8GzCyZ000,SE/RA/757/40/j,"Detaljnivå: volym, karta/ritning etc.","Kyrkoherden i Jakobs församling, Stockholm, Magnus Pontinus betänkande till kommissorialrätten över trolldomsväsendet",A0060194_00007,TEXT_HW,TEXT,1.0,0.0
A0060194_00008,A0060194_00008.jpg,https://lbiiif.riksarkivet.se/arkis!A0060194_00008/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060194_00008,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/j ,1676,6 mars 1676,hOApHP8BlaAvA8GzCyZ000,SE/RA/757/40/j,"Detaljnivå: volym, karta/ritning etc.","Kyrkoherden i Jakobs församling, Stockholm, Magnus Pontinus betänkande till kommissorialrätten över trolldomsväsendet",A0060194_00008,MISC,PHOTO,1.0,0.0
A0060193_00040,A0060193_00040.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00040/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00040,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00040,TEXT_HW,LINE_HW,1.0,0.0
A0060193_00002,A0060193_00002.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00002/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00002,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00002,MISC,TEXT_HW,0.681,0.317
A0060193_00071,A0060193_00071.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00071/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00071,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00071,MISC,PHOTO,1.0,0.0
A0060193_00060,A0060193_00060.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00060/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00060,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00060,TEXT_HW,LINE_HW,1.0,0.0
A0060193_00010,A0060193_00010.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00010/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00010,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00010,TEXT_HW,LINE_HW,1.0,0.0
A0060193_00030,A0060193_00030.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00030/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00030,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00030,TEXT_HW,LINE_HW,1.0,0.0
A0060193_00043,A0060193_00043.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00043/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00043,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00043,TEXT_HW,TEXT,1.0,0.0
A0060193_00014,A0060193_00014.jpg,https://lbiiif.riksarkivet.se/arkis!A0060193_00014/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060193_00014,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/i ,1670-tal,Ev även Dr. Eurenius,nMAQIt1NQK61hQmvzTTiv6,SE/RA/757/40/i,"Detaljnivå: volym, karta/ritning etc.",Profesor Martin Brunnerus berättelse om trolldomsväsendet i Norrland,A0060193_00014,TEXT_HW,LINE_HW,0.999,0.001
A0076300_00263,A0076300_00263.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00263/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00263,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00263,MISC,LINE_HW,0.513,0.438
A0076300_00283,A0076300_00283.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00283/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00283,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00283,TEXT_HW,TEXT,0.996,0.003
A0076300_00100,A0076300_00100.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00100/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00100,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00100,TEXT_HW,MISC,0.998,0.001
A0076300_00322,A0076300_00322.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00322/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00322,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00322,DRAW,MISC,0.911,0.089
A0076300_00266,A0076300_00266.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00266/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00266,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00266,LINE_HW,TEXT_HW,0.64,0.359
A0076300_00291,A0076300_00291.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00291/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00291,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00291,TEXT_HW,MISC,0.997,0.002
A0076300_00160,A0076300_00160.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00160/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00160,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00160,TEXT_HW,TEXT,1.0,0.0
A0076300_00249,A0076300_00249.jpg,https://lbiiif.riksarkivet.se/arkis!A0076300_00249/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0076300_00249,Riksarkivets ämnessamlingar. Miscellanea,Nya Sverige,SE/RA/757/16/C/3/194 ,1636-1691,"Projekt, räkenskaper, instruktioner för guvernören Joh. Printz. Handlingar rörande Peter Minuit 1636-1637, Claes Flemming 1639-1649, Rising, Hans Andersson 1649. Peter Stuyvesant 1650, Eric Oxenstierna, skeppen Kalmare Nyckel, Fama, Katten.",H4m91ZNMxqoWuOFT77lGv3,SE/RA/757/16/C/3/194,"Detaljnivå: volym, karta/ritning etc.",1636--1691,A0076300_00249,MISC,PHOTO,0.997,0.002
A0060186_00029,A0060186_00029.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00029/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00029,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00029,TEXT_HW,TEXT,1.0,0.0
A0060186_00017,A0060186_00017.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00017/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00017,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00017,TEXT_HW,TEXT,0.999,0.001
A0060186_00045,A0060186_00045.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00045/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00045,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00045,TEXT_HW,LINE_HW,1.0,0.0
A0060186_00040,A0060186_00040.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00040/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00040,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00040,TEXT_HW,TEXT,1.0,0.0
A0060186_00025,A0060186_00025.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00025/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00025,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00025,TEXT_HW,TEXT,1.0,0.0
A0060186_00018,A0060186_00018.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00018/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00018,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00018,TEXT_HW,TEXT,1.0,0.0
A0060186_00031,A0060186_00031.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00031/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00031,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00031,TEXT_HW,TEXT,1.0,0.0
A0060186_00034,A0060186_00034.jpg,https://lbiiif.riksarkivet.se/arkis!A0060186_00034/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060186_00034,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/b ,1584-1734,även odat,pwFBKzmJ5A3EYoufE8izlD,SE/RA/757/40/b,"Detaljnivå: volym, karta/ritning etc.",Skrivelser till Kungl. Maj:t,A0060186_00034,TEXT_HW,TEXT,1.0,0.0
A0060187_00029,A0060187_00029.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00029/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00029,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00029,MISC,TEXT_HW,0.724,0.271
A0060187_00021,A0060187_00021.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00021/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00021,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00021,TEXT_HW,TEXT,1.0,0.0
A0060187_00025,A0060187_00025.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00025/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00025,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00025,TEXT_HW,TEXT,1.0,0.0
A0060187_00073,A0060187_00073.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00073/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00073,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00073,TEXT_HW,TEXT,1.0,0.0
A0060187_00051,A0060187_00051.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00051/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00051,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00051,TEXT_HW,MISC,0.929,0.068
A0060187_00067,A0060187_00067.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00067/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00067,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00067,TEXT_HW,TEXT,1.0,0.0
A0060187_00001,A0060187_00001.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00001/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00001,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00001,MISC,DRAW,1.0,0.0
A0060187_00050,A0060187_00050.jpg,https://lbiiif.riksarkivet.se/arkis!A0060187_00050/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060187_00050,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/c ,1595-1720,ävenodat,WVZ0Xw1IoazLWlgQve0mu4,SE/RA/757/40/c,"Detaljnivå: volym, karta/ritning etc.",Strödda handlingar,A0060187_00050,TEXT_HW,TEXT,1.0,0.0
A0060196_00015,A0060196_00015.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00015/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00015,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00015,TEXT_HW,TEXT,1.0,0.0
A0060196_00014,A0060196_00014.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00014/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00014,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00014,TEXT_HW,TEXT,1.0,0.0
A0060196_00019,A0060196_00019.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00019/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00019,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00019,TEXT_HW,TEXT,1.0,0.0
A0060196_00012,A0060196_00012.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00012/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00012,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00012,TEXT_HW,TEXT,1.0,0.0
A0060196_00005,A0060196_00005.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00005/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00005,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00005,TEXT_HW,TEXT,1.0,0.0
A0060196_00006,A0060196_00006.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00006/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00006,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00006,TEXT_HW,TEXT,1.0,0.0
A0060196_00022,A0060196_00022.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00022/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00022,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00022,TEXT_HW,TEXT,1.0,0.0
A0060196_00020,A0060196_00020.jpg,https://lbiiif.riksarkivet.se/arkis!A0060196_00020/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060196_00020,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/l ,1682,,9aZkItFwgq2s0HF2za02F5,SE/RA/757/40/l,"Detaljnivå: volym, karta/ritning etc.","Rannsakningar vid underrätterna i Stockholm ang. en f.d. gardist Simon Steuer, beskylld för trolldom",A0060196_00020,TEXT_HW,TEXT,1.0,0.0
A0060189_00017,A0060189_00017.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00017/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00017,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00017,TEXT_HW,TEXT,1.0,0.0
A0060189_00013,A0060189_00013.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00013/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00013,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00013,TEXT_HW,TEXT,1.0,0.0
A0060189_00010,A0060189_00010.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00010/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00010,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00010,TEXT_HW,TEXT,1.0,0.0
A0060189_00001,A0060189_00001.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00001/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00001,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00001,MISC,DRAW,1.0,0.0
A0060189_00004,A0060189_00004.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00004/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00004,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00004,MISC,PHOTO,1.0,0.0
A0060189_00015,A0060189_00015.jpg,https://lbiiif.riksarkivet.se/arkis!A0060189_00015/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0060189_00015,Riksarkivets ämnessamlingar. Miscellanea,Trolldom och annan vidskepelse,SE/RA/757/40/e ,1672-1673,,2xz1no5eAg9R9C6xzFuQN5,SE/RA/757/40/e,"Detaljnivå: volym, karta/ritning etc.",Trolldomskommissionens resolutioner,A0060189_00015,TEXT_HW,TEXT,1.0,0.0
